

wavelength(nm), Y
1548.85, -3.18013
1548.85, -3.17862
1548.85, -3.17721
1548.85, -3.1759
1548.85, -3.1747
1548.84, -3.1736
1548.84, -3.17261
1548.84, -3.17172
1548.84, -3.17093
1548.84, -3.17025
1548.84, -3.16967
1548.84, -3.1692
1548.84, -3.16883
1548.83, -3.16856
1548.83, -3.16839
1548.83, -3.16833
1548.83, -3.16838
1548.83, -3.16852
1548.83, -3.16877
1548.83, -3.16913
1548.83, -3.16959
1548.83, -3.17015
1548.82, -3.17081
1548.82, -3.17158
1548.82, -3.17245
1548.82, -3.17343
1548.82, -3.17451
1548.82, -3.17569
1548.82, -3.17698
1548.82, -3.17837
1548.81, -3.17987
1548.81, -3.18146
1548.81, -3.18317
1548.81, -3.18497
1548.81, -3.18689
1548.81, -3.1889
1548.81, -3.19102
1548.81, -3.19324
1548.81, -3.19557
1548.8, -3.198
1548.8, -3.20054
1548.8, -3.20318
1548.8, -3.20592
1548.8, -3.20877
1548.8, -3.21173
1548.8, -3.21478
1548.8, -3.21795
1548.79, -3.22122
1548.79, -3.22459
1548.79, -3.22807
1548.79, -3.23165
1548.79, -3.23534
1548.79, -3.23913
1548.79, -3.24303
1548.79, -3.24703
1548.79, -3.25114
1548.78, -3.25536
1548.78, -3.25968
1548.78, -3.26411
1548.78, -3.26864
1548.78, -3.27328
1548.78, -3.27802
1548.78, -3.28287
1548.78, -3.28783
1548.77, -3.2929
1548.77, -3.29807
1548.77, -3.30334
1548.77, -3.30873
1548.77, -3.31422
1548.77, -3.31982
1548.77, -3.32552
1548.77, -3.33134
1548.77, -3.33726
1548.76, -3.34328
1548.76, -3.34942
1548.76, -3.35566
1548.76, -3.36202
1548.76, -3.36848
1548.76, -3.37505
1548.76, -3.38172
1548.76, -3.38851
1548.75, -3.39541
1548.75, -3.40241
1548.75, -3.40953
1548.75, -3.41675
1548.75, -3.42408
1548.75, -3.43153
1548.75, -3.43908
1548.75, -3.44674
1548.75, -3.45452
1548.74, -3.4624
1548.74, -3.4704
1548.74, -3.4785
1548.74, -3.48672
1548.74, -3.49505
1548.74, -3.50349
1548.74, -3.51205
1548.74, -3.52071
1548.73, -3.52949
1548.73, -3.53838
1548.73, -3.54738
1548.73, -3.5565
1548.73, -3.56573
1548.73, -3.57507
1548.73, -3.58452
1548.73, -3.5941
1548.73, -3.60378
1548.72, -3.61358
1548.72, -3.62349
1548.72, -3.63352
1548.72, -3.64367
1548.72, -3.65393
1548.72, -3.6643
1548.72, -3.67479
1548.72, -3.6854
1548.71, -3.69613
1548.71, -3.70697
1548.71, -3.71793
1548.71, -3.729
1548.71, -3.7402
1548.71, -3.75151
1548.71, -3.76294
1548.71, -3.77449
1548.71, -3.78616
1548.7, -3.79795
1548.7, -3.80986
1548.7, -3.82189
1548.7, -3.83403
1548.7, -3.8463
1548.7, -3.85869
1548.7, -3.87121
1548.7, -3.88384
1548.69, -3.8966
1548.69, -3.90947
1548.69, -3.92247
1548.69, -3.9356
1548.69, -3.94885
1548.69, -3.96222
1548.69, -3.97571
1548.69, -3.98934
1548.69, -4.00308
1548.68, -4.01695
1548.68, -4.03095
1548.68, -4.04507
1548.68, -4.05933
1548.68, -4.0737
1548.68, -4.08821
1548.68, -4.10284
1548.68, -4.1176
1548.67, -4.13249
1548.67, -4.14751
1548.67, -4.16266
1548.67, -4.17794
1548.67, -4.19335
1548.67, -4.2089
1548.67, -4.22457
1548.67, -4.24038
1548.67, -4.25631
1548.66, -4.27238
1548.66, -4.28859
1548.66, -4.30493
1548.66, -4.3214
1548.66, -4.33801
1548.66, -4.35475
1548.66, -4.37163
1548.66, -4.38865
1548.65, -4.4058
1548.65, -4.42309
1548.65, -4.44052
1548.65, -4.45809
1548.65, -4.4758
1548.65, -4.49365
1548.65, -4.51164
1548.65, -4.52977
1548.65, -4.54804
1548.64, -4.56645
1548.64, -4.58501
1548.64, -4.60371
1548.64, -4.62255
1548.64, -4.64154
1548.64, -4.66067
1548.64, -4.67995
1548.64, -4.69938
1548.63, -4.71895
1548.63, -4.73867
1548.63, -4.75854
1548.63, -4.77856
1548.63, -4.79873
1548.63, -4.81906
1548.63, -4.83953
1548.63, -4.86015
1548.63, -4.88093
1548.62, -4.90186
1548.62, -4.92294
1548.62, -4.94418
1548.62, -4.96558
1548.62, -4.98713
1548.62, -5.00884
1548.62, -5.03071
1548.62, -5.05274
1548.61, -5.07493
1548.61, -5.09727
1548.61, -5.11978
1548.61, -5.14245
1548.61, -5.16529
1548.61, -5.18829
1548.61, -5.21145
1548.61, -5.23478
1548.61, -5.25828
1548.6, -5.28194
1548.6, -5.30577
1548.6, -5.32977
1548.6, -5.35394
1548.6, -5.37829
1548.6, -5.4028
1548.6, -5.42749
1548.6, -5.45235
1548.59, -5.47739
1548.59, -5.5026
1548.59, -5.52799
1548.59, -5.55356
1548.59, -5.57931
1548.59, -5.60524
1548.59, -5.63135
1548.59, -5.65764
1548.59, -5.68412
1548.58, -5.71078
1548.58, -5.73763
1548.58, -5.76466
1548.58, -5.79189
1548.58, -5.8193
1548.58, -5.8469
1548.58, -5.87469
1548.58, -5.90268
1548.57, -5.93086
1548.57, -5.95924
1548.57, -5.98782
1548.57, -6.01659
1548.57, -6.04556
1548.57, -6.07473
1548.57, -6.10411
1548.57, -6.13369
1548.57, -6.16347
1548.56, -6.19346
1548.56, -6.22366
1548.56, -6.25406
1548.56, -6.28468
1548.56, -6.31551
1548.56, -6.34655
1548.56, -6.37781
1548.56, -6.40929
1548.55, -6.44098
1548.55, -6.4729
1548.55, -6.50503
1548.55, -6.53739
1548.55, -6.56997
1548.55, -6.60278
1548.55, -6.63582
1548.55, -6.66909
1548.55, -6.70259
1548.54, -6.73632
1548.54, -6.77029
1548.54, -6.80449
1548.54, -6.83894
1548.54, -6.87363
1548.54, -6.90855
1548.54, -6.94373
1548.54, -6.97915
1548.53, -7.01482
1548.53, -7.05074
1548.53, -7.08691
1548.53, -7.12334
1548.53, -7.16003
1548.53, -7.19698
1548.53, -7.23418
1548.53, -7.27165
1548.53, -7.30939
1548.52, -7.3474
1548.52, -7.38568
1548.52, -7.42423
1548.52, -7.46305
1548.52, -7.50216
1548.52, -7.54154
1548.52, -7.58121
1548.52, -7.62117
1548.51, -7.66141
1548.51, -7.70195
1548.51, -7.74277
1548.51, -7.7839
1548.51, -7.82533
1548.51, -7.86705
1548.51, -7.90909
1548.51, -7.95143
1548.51, -7.99408
1548.5, -8.03705
1548.5, -8.08033
1548.5, -8.12394
1548.5, -8.16787
1548.5, -8.21212
1548.5, -8.25671
1548.5, -8.30163
1548.5, -8.34689
1548.49, -8.39249
1548.49, -8.43843
1548.49, -8.48473
1548.49, -8.53137
1548.49, -8.57837
1548.49, -8.62573
1548.49, -8.67346
1548.49, -8.72155
1548.49, -8.77001
1548.48, -8.81885
1548.48, -8.86807
1548.48, -8.91768
1548.48, -8.96767
1548.48, -9.01806
1548.48, -9.06884
1548.48, -9.12003
1548.48, -9.17162
1548.47, -9.22363
1548.47, -9.27605
1548.47, -9.3289
1548.47, -9.38217
1548.47, -9.43588
1548.47, -9.49003
1548.47, -9.54461
1548.47, -9.59965
1548.47, -9.65515
1548.46, -9.7111
1548.46, -9.76752
1548.46, -9.82441
1548.46, -9.88179
1548.46, -9.93965
1548.46, -9.998
1548.46, -10.0568
1548.46, -10.1162
1548.45, -10.1761
1548.45, -10.2365
1548.45, -10.2974
1548.45, -10.3588
1548.45, -10.4208
1548.45, -10.4833
1548.45, -10.5464
1548.45, -10.6101
1548.45, -10.6743
1548.44, -10.7392
1548.44, -10.8046
1548.44, -10.8706
1548.44, -10.9372
1548.44, -11.0044
1548.44, -11.0723
1548.44, -11.1408
1548.44, -11.21
1548.43, -11.2798
1548.43, -11.3503
1548.43, -11.4215
1548.43, -11.4933
1548.43, -11.5659
1548.43, -11.6391
1548.43, -11.7132
1548.43, -11.7879
1548.43, -11.8634
1548.42, -11.9397
1548.42, -12.0167
1548.42, -12.0945
1548.42, -12.1732
1548.42, -12.2527
1548.42, -12.333
1548.42, -12.4141
1548.42, -12.4962
1548.41, -12.5791
1548.41, -12.6629
1548.41, -12.7476
1548.41, -12.8333
1548.41, -12.92
1548.41, -13.0076
1548.41, -13.0962
1548.41, -13.1858
1548.41, -13.2765
1548.4, -13.3682
1548.4, -13.461
1548.4, -13.555
1548.4, -13.65
1548.4, -13.7462
1548.4, -13.8436
1548.4, -13.9422
1548.4, -14.042
1548.39, -14.1431
1548.39, -14.2455
1548.39, -14.3493
1548.39, -14.4543
1548.39, -14.5608
1548.39, -14.6687
1548.39, -14.7781
1548.39, -14.8889
1548.39, -15.0013
1548.38, -15.1153
1548.38, -15.2309
1548.38, -15.3481
1548.38, -15.4671
1548.38, -15.5878
1548.38, -15.7104
1548.38, -15.8347
1548.38, -15.961
1548.37, -16.0893
1548.37, -16.2196
1548.37, -16.352
1548.37, -16.4865
1548.37, -16.6233
1548.37, -16.7623
1548.37, -16.9037
1548.37, -17.0476
1548.37, -17.194
1548.36, -17.343
1548.36, -17.4947
1548.36, -17.6492
1548.36, -17.8066
1548.36, -17.9671
1548.36, -18.1306
1548.36, -18.2974
1548.36, -18.4676
1548.35, -18.6412
1548.35, -18.8185
1548.35, -18.9997
1548.35, -19.1847
1548.35, -19.374
1548.35, -19.5675
1548.35, -19.7655
1548.35, -19.9683
1548.35, -20.176
1548.34, -20.389
1548.34, -20.6073
1548.34, -20.8315
1548.34, -21.0616
1548.34, -21.2981
1548.34, -21.5414
1548.34, -21.7918
1548.34, -22.0497
1548.33, -22.3156
1548.33, -22.59
1548.33, -22.8735
1548.33, -23.1666
1548.33, -23.4701
1548.33, -23.7847
1548.33, -24.1112
1548.33, -24.4505
1548.33, -24.8038
1548.32, -25.1722
1548.32, -25.557
1548.32, -25.9597
1548.32, -26.3821
1548.32, -26.8262
1548.32, -27.2944
1548.32, -27.7894
1548.32, -28.3144
1548.31, -28.8732
1548.31, -29.4707
1548.31, -30.1124
1548.31, -30.8054
1548.31, -31.5587
1548.31, -32.3836
1548.31, -33.2953
1548.31, -34.3142
1548.31, -35.4688
1548.3, -36.8008
1548.3, -38.3749
1548.3, -40.2989
1548.3, -42.7743
1548.3, -46.2495
1548.3, -52.132
1548.3, -81.9186
1548.3, -52.6971
1548.29, -46.5321
1548.29, -42.9627
1548.29, -40.4403
1548.29, -38.488
1548.29, -36.8951
1548.29, -35.5497
1548.29, -34.3851
1548.29, -33.3584
1548.29, -32.4404
1548.28, -31.6104
1548.28, -30.8529
1548.28, -30.1563
1548.28, -29.5115
1548.28, -28.9114
1548.28, -28.3502
1548.28, -27.8232
1548.28, -27.3264
1548.27, -26.8566
1548.27, -26.411
1548.27, -25.9873
1548.27, -25.5834
1548.27, -25.1975
1548.27, -24.8281
1548.27, -24.474
1548.27, -24.1338
1548.27, -23.8065
1548.26, -23.4912
1548.26, -23.187
1548.26, -22.8933
1548.26, -22.6092
1548.26, -22.3343
1548.26, -22.0679
1548.26, -21.8095
1548.26, -21.5587
1548.25, -21.315
1548.25, -21.0781
1548.25, -20.8476
1548.25, -20.6231
1548.25, -20.4044
1548.25, -20.1912
1548.25, -19.9832
1548.25, -19.7801
1548.25, -19.5818
1548.24, -19.388
1548.24, -19.1986
1548.24, -19.0133
1548.24, -18.8319
1548.24, -18.6544
1548.24, -18.4806
1548.24, -18.3102
1548.24, -18.1433
1548.23, -17.9795
1548.23, -17.8189
1548.23, -17.6614
1548.23, -17.5067
1548.23, -17.3549
1548.23, -17.2057
1548.23, -17.0592
1548.23, -16.9152
1548.23, -16.7737
1548.22, -16.6345
1548.22, -16.4977
1548.22, -16.363
1548.22, -16.2305
1548.22, -16.1001
1548.22, -15.9718
1548.22, -15.8454
1548.22, -15.7209
1548.21, -15.5983
1548.21, -15.4775
1548.21, -15.3585
1548.21, -15.2412
1548.21, -15.1255
1548.21, -15.0115
1548.21, -14.899
1548.21, -14.7881
1548.21, -14.6787
1548.2, -14.5707
1548.2, -14.4642
1548.2, -14.359
1548.2, -14.2553
1548.2, -14.1528
1548.2, -14.0517
1548.2, -13.9518
1548.2, -13.8532
1548.19, -13.7557
1548.19, -13.6595
1548.19, -13.5644
1548.19, -13.4704
1548.19, -13.3776
1548.19, -13.2858
1548.19, -13.1951
1548.19, -13.1055
1548.19, -13.0168
1548.18, -12.9292
1548.18, -12.8425
1548.18, -12.7568
1548.18, -12.672
1548.18, -12.5882
1548.18, -12.5053
1548.18, -12.4232
1548.18, -12.342
1548.17, -12.2617
1548.17, -12.1822
1548.17, -12.1035
1548.17, -12.0257
1548.17, -11.9486
1548.17, -11.8724
1548.17, -11.7968
1548.17, -11.7221
1548.17, -11.6481
1548.16, -11.5748
1548.16, -11.5022
1548.16, -11.4303
1548.16, -11.3592
1548.16, -11.2887
1548.16, -11.2188
1548.16, -11.1497
1548.16, -11.0812
1548.15, -11.0133
1548.15, -10.9461
1548.15, -10.8794
1548.15, -10.8134
1548.15, -10.748
1548.15, -10.6832
1548.15, -10.6189
1548.15, -10.5553
1548.15, -10.4922
1548.14, -10.4296
1548.14, -10.3677
1548.14, -10.3062
1548.14, -10.2453
1548.14, -10.1849
1548.14, -10.1251
1548.14, -10.0657
1548.14, -10.0069
1548.13, -9.94851
1548.13, -9.89066
1548.13, -9.83329
1548.13, -9.7764
1548.13, -9.71999
1548.13, -9.66404
1548.13, -9.60855
1548.13, -9.55352
1548.13, -9.49894
1548.12, -9.44481
1548.12, -9.39111
1548.12, -9.33784
1548.12, -9.28501
1548.12, -9.23259
1548.12, -9.18059
1548.12, -9.12901
1548.12, -9.07783
1548.11, -9.02706
1548.11, -8.97668
1548.11, -8.9267
1548.11, -8.87711
1548.11, -8.8279
1548.11, -8.77908
1548.11, -8.73062
1548.11, -8.68255
1548.11, -8.63483
1548.1, -8.58749
1548.1, -8.5405
1548.1, -8.49387
1548.1, -8.44759
1548.1, -8.40166
1548.1, -8.35607
1548.1, -8.31083
1548.1, -8.26592
1548.09, -8.22135
1548.09, -8.17711
1548.09, -8.13319
1548.09, -8.0896
1548.09, -8.04634
1548.09, -8.00338
1548.09, -7.96075
1548.09, -7.91842
1548.09, -7.87641
1548.08, -7.8347
1548.08, -7.79329
1548.08, -7.75218
1548.08, -7.71137
1548.08, -7.67085
1548.08, -7.63062
1548.08, -7.59069
1548.08, -7.55103
1548.07, -7.51167
1548.07, -7.47258
1548.07, -7.43377
1548.07, -7.39524
1548.07, -7.35698
1548.07, -7.31899
1548.07, -7.28127
1548.07, -7.24382
1548.07, -7.20663
1548.06, -7.16971
1548.06, -7.13304
1548.06, -7.09663
1548.06, -7.06047
1548.06, -7.02457
1548.06, -6.98892
1548.06, -6.95352
1548.06, -6.91837
1548.05, -6.88346
1548.05, -6.84879
1548.05, -6.81437
1548.05, -6.78018
1548.05, -6.74624
1548.05, -6.71252
1548.05, -6.67904
1548.05, -6.6458
1548.05, -6.61278
1548.04, -6.57999
1548.04, -6.54743
1548.04, -6.5151
1548.04, -6.48298
1548.04, -6.45109
1548.04, -6.41942
1548.04, -6.38797
1548.04, -6.35673
1548.03, -6.32571
1548.03, -6.2949
1548.03, -6.26431
1548.03, -6.23393
1548.03, -6.20375
1548.03, -6.17378
1548.03, -6.14402
1548.03, -6.11447
1548.03, -6.08512
1548.02, -6.05597
1548.02, -6.02702
1548.02, -5.99827
1548.02, -5.96972
1548.02, -5.94136
1548.02, -5.91321
1548.02, -5.88524
1548.02, -5.85747
1548.01, -5.82989
1548.01, -5.8025
1548.01, -5.7753
1548.01, -5.74829
1548.01, -5.72147
1548.01, -5.69483
1548.01, -5.66838
1548.01, -5.64211
1548.01, -5.61603
1548, -5.59012
1548, -5.5644
1548, -5.53885
1548, -5.51349
1548, -5.4883
1548, -5.46328
1548, -5.43845
1548, -5.41378
1547.99, -5.38929
1547.99, -5.36497
1547.99, -5.34083
1547.99, -5.31685
1547.99, -5.29304
1547.99, -5.26941
1547.99, -5.24593
1547.99, -5.22263
1547.99, -5.19949
1547.98, -5.17652
1547.98, -5.15371
1547.98, -5.13106
1547.98, -5.10858
1547.98, -5.08626
1547.98, -5.06409
1547.98, -5.04209
1547.98, -5.02025
1547.97, -4.99856
1547.97, -4.97704
1547.97, -4.95567
1547.97, -4.93445
1547.97, -4.91339
1547.97, -4.89249
1547.97, -4.87174
1547.97, -4.85114
1547.97, -4.83069
1547.96, -4.8104
1547.96, -4.79025
1547.96, -4.77026
1547.96, -4.75041
1547.96, -4.73072
1547.96, -4.71117
1547.96, -4.69177
1547.96, -4.67251
1547.95, -4.65341
1547.95, -4.63444
1547.95, -4.61562
1547.95, -4.59695
1547.95, -4.57842
1547.95, -4.56003
1547.95, -4.54179
1547.95, -4.52369
1547.95, -4.50572
1547.94, -4.4879
1547.94, -4.47022
1547.94, -4.45268
1547.94, -4.43528
1547.94, -4.41801
1547.94, -4.40088
1547.94, -4.38389
1547.94, -4.36704
1547.93, -4.35032
1547.93, -4.33374
1547.93, -4.3173
1547.93, -4.30098
1547.93, -4.28481
1547.93, -4.26876
1547.93, -4.25285
1547.93, -4.23707
1547.93, -4.22143
1547.92, -4.20591
1547.92, -4.19053
1547.92, -4.17527
1547.92, -4.16015
1547.92, -4.14516
1547.92, -4.13029
1547.92, -4.11556
1547.92, -4.10095
1547.91, -4.08647
1547.91, -4.07212
1547.91, -4.0579
1547.91, -4.0438
1547.91, -4.02983
1547.91, -4.01599
1547.91, -4.00227
1547.91, -3.98867
1547.91, -3.9752
1547.9, -3.96186
1547.9, -3.94864
1547.9, -3.93554
1547.9, -3.92257
1547.9, -3.90972
1547.9, -3.89699
1547.9, -3.88438
1547.9, -3.8719
1547.89, -3.85953
1547.89, -3.84729
1547.89, -3.83517
1547.89, -3.82317
1547.89, -3.81129
1547.89, -3.79952
1547.89, -3.78788
1547.89, -3.77636
1547.89, -3.76495
1547.88, -3.75367
1547.88, -3.7425
1547.88, -3.73145
1547.88, -3.72052
1547.88, -3.7097
1547.88, -3.69901
1547.88, -3.68843
1547.88, -3.67796
1547.87, -3.66761
1547.87, -3.65738
1547.87, -3.64726
1547.87, -3.63726
1547.87, -3.62737
1547.87, -3.6176
1547.87, -3.60794
1547.87, -3.5984
1547.87, -3.58897
1547.86, -3.57965
1547.86, -3.57045
1547.86, -3.56136
1547.86, -3.55239
1547.86, -3.54352
1547.86, -3.53477
1547.86, -3.52614
1547.86, -3.51761
1547.85, -3.5092
1547.85, -3.50089
1547.85, -3.4927
1547.85, -3.48462
1547.85, -3.47665
1547.85, -3.4688
1547.85, -3.46105
1547.85, -3.45341
1547.85, -3.44589
1547.84, -3.43847
1547.84, -3.43116
1547.84, -3.42397
1547.84, -3.41688
1547.84, -3.4099
1547.84, -3.40303
1547.84, -3.39627
1547.84, -3.38962
1547.83, -3.38308
1547.83, -3.37665
1547.83, -3.37032
1547.83, -3.36411
1547.83, -3.358
1547.83, -3.35199
1547.83, -3.3461
1547.83, -3.34031
1547.83, -3.33464
1547.82, -3.32906
1547.82, -3.3236
1547.82, -3.31824
1547.82, -3.31299
1547.82, -3.30785
1547.82, -3.30281
1547.82, -3.29788
1547.82, -3.29306
1547.81, -3.28834
1547.81, -3.28373
1547.81, -3.27922
1547.81, -3.27482
1547.81, -3.27053
1547.81, -3.26634
1547.81, -3.26225
1547.81, -3.25828
1547.81, -3.2544
1547.8, -3.25064
1547.8, -3.24698
1547.8, -3.24342
1547.8, -3.23997
1547.8, -3.23662
1547.8, -3.23338
1547.8, -3.23024
1547.8, -3.22721
1547.79, -3.22428
1547.79, -3.22146
1547.79, -3.21874
1547.79, -3.21613
1547.79, -3.21362
1547.79, -3.21121
1547.79, -3.20891
1547.79, -3.20672
1547.79, -3.20462
1547.78, -3.20263
1547.78, -3.20075
1547.78, -3.19897
1547.78, -3.19729
1547.78, -3.19572
1547.78, -3.19425
1547.78, -3.19288
1547.78, -3.19162
1547.77, -3.19047
1547.77, -3.18941
1547.77, -3.18846
1547.77, -3.18762
1547.77, -3.18687
1547.77, -3.18623
1547.77, -3.1857
1547.77, -3.18527
1547.77, -3.18494
1547.76, -3.18471
1547.76, -3.18459
1547.76, -3.18458
1547.76, -3.18466
1547.76, -3.18485
1547.76, -3.18515
1547.76, -3.18554
1547.76, -3.18604
1547.76, -3.18665
1547.75, -3.18736
1547.75, -3.18817
1547.75, -3.18908
1547.75, -3.1901
1547.75, -3.19122
1547.75, -3.19245
1547.75, -3.19378
1547.75, -3.19522
1547.74, -3.19675
1547.74, -3.1984
1547.74, -3.20014
1547.74, -3.20199
1547.74, -3.20395
1547.74, -3.206
1547.74, -3.20817
1547.74, -3.21043
1547.74, -3.2128
1547.73, -3.21528
1547.73, -3.21786
1547.73, -3.22054
1547.73, -3.22333
1547.73, -3.22622
1547.73, -3.22922
1547.73, -3.23232
1547.73, -3.23552
1547.72, -3.23884
1547.72, -3.24225
1547.72, -3.24577
1547.72, -3.2494
1547.72, -3.25313
1547.72, -3.25697
1547.72, -3.26091
1547.72, -3.26495
1547.72, -3.26911
1547.71, -3.27337
1547.71, -3.27773
1547.71, -3.2822
1547.71, -3.28677
1547.71, -3.29146
1547.71, -3.29624
1547.71, -3.30114
1547.71, -3.30614
1547.7, -3.31125
1547.7, -3.31646
1547.7, -3.32178
1547.7, -3.32721
1547.7, -3.33274
1547.7, -3.33838
1547.7, -3.34413
1547.7, -3.34999
1547.7, -3.35595
1547.69, -3.36202
1547.69, -3.3682
1547.69, -3.37449
1547.69, -3.38089
1547.69, -3.38739
1547.69, -3.394
1547.69, -3.40073
1547.69, -3.40756
1547.68, -3.4145
1547.68, -3.42154
1547.68, -3.4287
1547.68, -3.43597
1547.68, -3.44335
1547.68, -3.45083
1547.68, -3.45843
1547.68, -3.46614
1547.68, -3.47396
1547.67, -3.48188
1547.67, -3.48992
1547.67, -3.49807
1547.67, -3.50634
1547.67, -3.51471
1547.67, -3.5232
1547.67, -3.53179
1547.67, -3.5405
1547.66, -3.54932
1547.66, -3.55826
1547.66, -3.56731
1547.66, -3.57647
1547.66, -3.58574
1547.66, -3.59513
1547.66, -3.60463
1547.66, -3.61424
1547.66, -3.62397
1547.65, -3.63382
1547.65, -3.64378
1547.65, -3.65385
1547.65, -3.66404
1547.65, -3.67434
1547.65, -3.68477
1547.65, -3.6953
1547.65, -3.70596
1547.64, -3.71673
1547.64, -3.72761
1547.64, -3.73862
1547.64, -3.74974
1547.64, -3.76098
1547.64, -3.77234
1547.64, -3.78382
1547.64, -3.79541
1547.64, -3.80713
1547.63, -3.81896
1547.63, -3.83092
1547.63, -3.84299
1547.63, -3.85519
1547.63, -3.8675
1547.63, -3.87994
1547.63, -3.8925
1547.63, -3.90518
1547.62, -3.91798
1547.62, -3.93091
1547.62, -3.94396
1547.62, -3.95713
1547.62, -3.97042
1547.62, -3.98384
1547.62, -3.99739
1547.62, -4.01106
1547.62, -4.02485
1547.61, -4.03877
1547.61, -4.05282
1547.61, -4.06699
1547.61, -4.08129
1547.61, -4.09571
1547.61, -4.11027
1547.61, -4.12495
1547.61, -4.13976
1547.6, -4.1547
1547.6, -4.16977
1547.6, -4.18497
1547.6, -4.2003
1547.6, -4.21576
1547.6, -4.23135
1547.6, -4.24707
1547.6, -4.26293
1547.6, -4.27892
1547.59, -4.29504
1547.59, -4.31129
1547.59, -4.32768
1547.59, -4.34421
1547.59, -4.36087
1547.59, -4.37766
1547.59, -4.39459
1547.59, -4.41166
1547.58, -4.42886
1547.58, -4.44621
1547.58, -4.46369
1547.58, -4.48131
1547.58, -4.49907
1547.58, -4.51697
1547.58, -4.53501
1547.58, -4.55319
1547.58, -4.57152
1547.57, -4.58998
1547.57, -4.60859
1547.57, -4.62735
1547.57, -4.64624
1547.57, -4.66529
1547.57, -4.68447
1547.57, -4.70381
1547.57, -4.72329
1547.56, -4.74292
1547.56, -4.7627
1547.56, -4.78262
1547.56, -4.8027
1547.56, -4.82292
1547.56, -4.8433
1547.56, -4.86383
1547.56, -4.88451
1547.56, -4.90534
1547.55, -4.92633
1547.55, -4.94747
1547.55, -4.96877
1547.55, -4.99022
1547.55, -5.01183
1547.55, -5.0336
1547.55, -5.05553
1547.55, -5.07761
1547.54, -5.09986
1547.54, -5.12227
1547.54, -5.14483
1547.54, -5.16756
1547.54, -5.19046
1547.54, -5.21352
1547.54, -5.23674
1547.54, -5.26013
1547.54, -5.28369
1547.53, -5.30741
1547.53, -5.33131
1547.53, -5.35537
1547.53, -5.3796
1547.53, -5.40401
1547.53, -5.42858
1547.53, -5.45334
1547.53, -5.47826
1547.52, -5.50336
1547.52, -5.52864
1547.52, -5.55409
1547.52, -5.57973
1547.52, -5.60554
1547.52, -5.63154
1547.52, -5.65771
1547.52, -5.68407
1547.52, -5.71061
1547.51, -5.73734
1547.51, -5.76426
1547.51, -5.79136
1547.51, -5.81865
1547.51, -5.84613
1547.51, -5.8738
1547.51, -5.90166
1547.51, -5.92972
1547.5, -5.95797
1547.5, -5.98642
1547.5, -6.01506
1547.5, -6.04391
1547.5, -6.07295
1547.5, -6.1022
1547.5, -6.13164
1547.5, -6.1613
1547.5, -6.19115
1547.49, -6.22122
1547.49, -6.25149
1547.49, -6.28197
1547.49, -6.31266
1547.49, -6.34357
1547.49, -6.37468
1547.49, -6.40602
1547.49, -6.43757
1547.48, -6.46934
1547.48, -6.50134
1547.48, -6.53355
1547.48, -6.56599
1547.48, -6.59865
1547.48, -6.63154
1547.48, -6.66466
1547.48, -6.69801
1547.48, -6.73159
1547.47, -6.76541
1547.47, -6.79946
1547.47, -6.83375
1547.47, -6.86828
1547.47, -6.90305
1547.47, -6.93806
1547.47, -6.97332
1547.47, -7.00883
1547.46, -7.04459
1547.46, -7.0806
1547.46, -7.11686
1547.46, -7.15338
1547.46, -7.19016
1547.46, -7.22719
1547.46, -7.26449
1547.46, -7.30206
1547.46, -7.33989
1547.45, -7.37799
1547.45, -7.41636
1547.45, -7.45501
1547.45, -7.49393
1547.45, -7.53314
1547.45, -7.57262
1547.45, -7.61239
1547.45, -7.65244
1547.44, -7.69279
1547.44, -7.73342
1547.44, -7.77435
1547.44, -7.81558
1547.44, -7.85711
1547.44, -7.89894
1547.44, -7.94108
1547.44, -7.98353
1547.44, -8.02629
1547.43, -8.06937
1547.43, -8.11276
1547.43, -8.15648
1547.43, -8.20052
1547.43, -8.24489
1547.43, -8.28959
1547.43, -8.33463
1547.43, -8.38
1547.42, -8.42572
1547.42, -8.47178
1547.42, -8.5182
1547.42, -8.56496
1547.42, -8.61209
1547.42, -8.65957
1547.42, -8.70742
1547.42, -8.75564
1547.42, -8.80423
1547.41, -8.8532
1547.41, -8.90255
1547.41, -8.95228
1547.41, -9.00241
1547.41, -9.05293
1547.41, -9.10385
1547.41, -9.15518
1547.41, -9.20691
1547.4, -9.25906
1547.4, -9.31163
1547.4, -9.36462
1547.4, -9.41804
1547.4, -9.47189
1547.4, -9.52619
1547.4, -9.58093
1547.4, -9.63612
1547.4, -9.69177
1547.39, -9.74788
1547.39, -9.80446
1547.39, -9.86151
1547.39, -9.91905
1547.39, -9.97707
1547.39, -10.0356
1547.39, -10.0946
1547.39, -10.1541
1547.38, -10.2142
1547.38, -10.2747
1547.38, -10.3358
1547.38, -10.3975
1547.38, -10.4596
1547.38, -10.5224
1547.38, -10.5856
1547.38, -10.6495
1547.38, -10.7139
